,Name2,Name1,ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length,Location,Location_Og2,Name_corr
10663,Location 84,Location 44,9385,Location 84 - Location 44,84,44,89,62611.64252,YBUS_I80_180_3,SACU.4,YBUS_I80_180_3-SACU.4
10664,Location 84,Location 10,9311,Location 84 - Location 10,84,10,15,9543.976129,3B,SACU.4,3B-SACU.4
10665,Location 84,Location 27,9343,Location 84 - Location 27,84,27,47,23581.93154,CCH.1,SACU.4,CCH.1-SACU.4
10666,Location 84,Location 8,9318,Location 84 - Location 8,84,8,22,13612.71973,2D,SACU.4,2D-SACU.4
10667,Location 84,Location 21,9335,Location 84 - Location 21,84,21,39,22245.9074,BF.2,SACU.4,BF.2-SACU.4
10668,Location 84,Location 36,9374,Location 84 - Location 36,84,36,78,62134.15904,YBUS_I80_180_12,SACU.4,YBUS_I80_180_12-SACU.4
10669,Location 84,Location 33,9387,Location 84 - Location 33,84,33,91,62681.94672,YBUS_I80_180_1,SACU.4,YBUS_I80_180_1-SACU.4
10670,Location 84,Location 80,9329,Location 84 - Location 80,84,80,33,21656.35461,SACD.4,SACU.4,SACD.4-SACU.4
10671,Location 84,Location 5,9319,Location 84 - Location 5,84,5,23,13676.7889,2A,SACU.4,2A-SACU.4
10672,Location 84,Location 47,9381,Location 84 - Location 47,84,47,85,62484.94715,YBUS_I80_180_6,SACU.4,YBUS_I80_180_6-SACU.4
10673,Location 84,Location 26,9340,Location 84 - Location 26,84,26,44,23475.00371,YB_BCW2,SACU.4,YB_BCW2-SACU.4
10674,Location 84,Location 9,9312,Location 84 - Location 9,84,9,16,9557.315588,3A,SACU.4,3A-SACU.4
10675,Location 84,Location 96,9407,Location 84 - Location 96,84,96,111,83543.83671,St56,SACU.4,St56-SACU.4
10676,Location 84,Location 74,9345,Location 84 - Location 74,84,74,49,30442.06102,MOK.u,SACU.4,MOK.u-SACU.4
10677,Location 84,Location 40,9372,Location 84 - Location 40,84,40,76,61857.7202,YBUS_I80_180_16,SACU.4,YBUS_I80_180_16-SACU.4
10678,Location 84,Location 57,9358,Location 84 - Location 57,84,57,62,50416.76189,MAL.11a,SACU.4,MAL.11a-SACU.4
10679,Location 84,Location 85,9308,Location 84 - Location 85,84,85,12,4418.084573,SBE.d,SACU.4,SBE.d-SACU.4
10680,Location 84,Location 24,9338,Location 84 - Location 24,84,24,42,23452.8199,YB_BCE2,SACU.4,YB_BCE2-SACU.4
10681,Location 84,Location 46,9384,Location 84 - Location 46,84,46,88,62556.16282,YBUS_I80_180_5,SACU.4,YBUS_I80_180_5-SACU.4
10682,Location 84,Location 11,9309,Location 84 - Location 11,84,11,13,9442.386352,3C,SACU.4,3C-SACU.4
10683,Location 84,Location 100,9396,Location 84 - Location 100,84,100,100,81896.94865,St64,SACU.4,St64-SACU.4
10684,Location 84,Location 92,9405,Location 84 - Location 92,84,92,109,83534.60959,St52,SACU.4,St52-SACU.4
10685,Location 84,Location 61,9367,Location 84 - Location 61,84,61,71,50594.05138,MAL.13,SACU.4,MAL.13-SACU.4
10686,Location 84,Location 81,9299,Location 84 - Location 81,84,81,3,108.9161928,SACU.1,SACU.4,SACU.1-SACU.4
10687,Location 84,Location 84,9297,Location 84 - Location 84,84,84,1,0,SACU.4,SACU.4,SACU.4-SACU.4
10688,Location 84,Location 13,9305,Location 84 - Location 13,84,13,9,4168.190088,5A,SACU.4,5A-SACU.4
10689,Location 84,Location 111,9395,Location 84 - Location 111,84,111,99,81831.01067,Yolo Bypass @ Fremont Weir,SACU.4,Yolo Bypass @ Fremont Weir-SACU.4
10690,Location 84,Location 50,9378,Location 84 - Location 50,84,50,82,62247.8494,YBUS_I80_180_9,SACU.4,YBUS_I80_180_9-SACU.4
10691,Location 84,Location 99,9400,Location 84 - Location 99,84,99,104,81938.99605,St63,SACU.4,St63-SACU.4
10692,Location 84,Location 72,9362,Location 84 - Location 72,84,72,66,50495.86487,MAL.8b,SACU.4,MAL.8b-SACU.4
10693,Location 84,Location 49,9380,Location 84 - Location 49,84,49,84,62368.10752,YBUS_I80_180_8,SACU.4,YBUS_I80_180_8-SACU.4
10694,Location 84,Location 45,9383,Location 84 - Location 45,84,45,87,62556.16282,YBUS_I80_180_4,SACU.4,YBUS_I80_180_4-SACU.4
10695,Location 84,Location 55,9356,Location 84 - Location 55,84,55,60,50377.10642,MAL.10a,SACU.4,MAL.10a-SACU.4
10696,Location 84,Location 41,9371,Location 84 - Location 41,84,41,75,61693.11978,YBUS_I80_180_17,SACU.4,YBUS_I80_180_17-SACU.4
10697,Location 84,Location 67,9351,Location 84 - Location 67,84,67,55,50195.11018,MAL.5,SACU.4,MAL.5-SACU.4
10698,Location 84,Location 28,9339,Location 84 - Location 28,84,28,43,23464.80795,CCH.1-HR2,SACU.4,CCH.1-HR2-SACU.4
10699,Location 84,Location 30,9341,Location 84 - Location 30,84,30,45,23475.00371,CCH.2-HR2,SACU.4,CCH.2-HR2-SACU.4
10700,Location 84,Location 2,9324,Location 84 - Location 2,84,2,28,16874.91118,1B,SACU.4,1B-SACU.4
10701,Location 84,Location 43,9386,Location 84 - Location 43,84,43,90,62644.91786,YBUS_I80_180_2,SACU.4,YBUS_I80_180_2-SACU.4
10702,Location 84,Location 79,9330,Location 84 - Location 79,84,79,34,21669.79755,SACD.3,SACU.4,SACD.3-SACU.4
10703,Location 84,Location 6,9320,Location 84 - Location 6,84,6,24,13688.29248,2B,SACU.4,2B-SACU.4
10704,Location 84,Location 62,9368,Location 84 - Location 62,84,62,72,50594.05138,MAL.14,SACU.4,MAL.14-SACU.4
10705,Location 84,Location 65,9353,Location 84 - Location 65,84,65,57,50252.14882,MAL.2,SACU.4,MAL.2-SACU.4
10706,Location 84,Location 109,9408,Location 84 - Location 109,84,109,112,140270.9609,Tisdale Weir,SACU.4,Tisdale Weir-SACU.4
10707,Location 84,Location 39,9373,Location 84 - Location 39,84,39,77,61973.88195,YBUS_I80_180_15,SACU.4,YBUS_I80_180_15-SACU.4
10708,Location 84,Location 112,9391,Location 84 - Location 112,84,112,95,75708.0847,Yolo Bypass @ I5,SACU.4,Yolo Bypass @ I5-SACU.4
10709,Location 84,Location 51,9388,Location 84 - Location 51,84,51,92,62701.88084,I80_1,SACU.4,I80_1-SACU.4
10710,Location 84,Location 42,9370,Location 84 - Location 42,84,42,74,61598.11435,YBUS_I80_180_18,SACU.4,YBUS_I80_180_18-SACU.4
10711,Location 84,Location 73,9346,Location 84 - Location 73,84,73,50,30547.94149,MOK.d,SACU.4,MOK.d-SACU.4
10712,Location 84,Location 4,9322,Location 84 - Location 4,84,4,26,16785.74066,1D,SACU.4,1D-SACU.4
10713,Location 84,Location 56,9360,Location 84 - Location 56,84,56,64,50448.9455,MAL.10b,SACU.4,MAL.10b-SACU.4
10714,Location 84,Location 110,9394,Location 84 - Location 110,84,110,98,76579.51002,Verona,SACU.4,Verona-SACU.4
10715,Location 84,Location 68,9350,Location 84 - Location 68,84,68,54,50138.7563,MAL.6,SACU.4,MAL.6-SACU.4
10716,Location 84,Location 19,9369,Location 84 - Location 19,84,19,73,51684.2167,Lisbon Weir 180kHz,SACU.4,Lisbon Weir 180kHz-SACU.4
10717,Location 84,Location 108,9302,Location 84 - Location 108,84,108,6,1730.176311,STMU.2,SACU.4,STMU.2-SACU.4
10718,Location 84,Location 16,9303,Location 84 - Location 16,84,16,7,4059.118112,5D,SACU.4,5D-SACU.4
10719,Location 84,Location 69,9359,Location 84 - Location 69,84,69,63,50436.73532,MAL.7a,SACU.4,MAL.7a-SACU.4
10720,Location 84,Location 60,9361,Location 84 - Location 60,84,60,65,50480.35366,MAL.12b,SACU.4,MAL.12b-SACU.4
10721,Location 84,Location 103,9326,Location 84 - Location 103,84,103,30,16961.52502,STMD.1,SACU.4,STMD.1-SACU.4
10722,Location 84,Location 7,9317,Location 84 - Location 7,84,7,21,13612.71973,2C,SACU.4,2C-SACU.4
10723,Location 84,Location 63,9366,Location 84 - Location 63,84,63,70,50557.61551,MAL.17,SACU.4,MAL.17-SACU.4
10724,Location 84,Location 106,9327,Location 84 - Location 106,84,106,31,17046.81983,STMD.4,SACU.4,STMD.4-SACU.4
10725,Location 84,Location 89,9316,Location 84 - Location 89,84,89,20,9726.056968,SBGD.2,SACU.4,SBGD.2-SACU.4
10726,Location 84,Location 12,9310,Location 84 - Location 12,84,12,14,9442.386352,3D,SACU.4,3D-SACU.4
10727,Location 84,Location 70,9365,Location 84 - Location 70,84,70,69,50535.78961,MAL.7b,SACU.4,MAL.7b-SACU.4
10728,Location 84,Location 76,9349,Location 84 - Location 76,84,76,53,37272.92247,Abv_rstr,SACU.4,Abv_rstr-SACU.4
10729,Location 84,Location 48,9382,Location 84 - Location 48,84,48,86,62484.94715,YBUS_I80_180_7,SACU.4,YBUS_I80_180_7-SACU.4
10730,Location 84,Location 90,9314,Location 84 - Location 90,84,90,18,9631.73919,SBGU.2,SACU.4,SBGU.2-SACU.4
10731,Location 84,Location 29,9342,Location 84 - Location 29,84,29,46,23570.88924,CCH.2,SACU.4,CCH.2-SACU.4
10732,Location 84,Location 105,9328,Location 84 - Location 105,84,105,32,17057.47469,STMD.3,SACU.4,STMD.3-SACU.4
10733,Location 84,Location 53,9347,Location 84 - Location 53,84,53,51,33546.2244,LPS.u,SACU.4,LPS.u-SACU.4
10734,Location 84,Location 97,9399,Location 84 - Location 97,84,97,103,81937.70192,St61,SACU.4,St61-SACU.4
10735,Location 84,Location 75,9390,Location 84 - Location 75,84,75,94,75687.44936,RD22,SACU.4,RD22-SACU.4
10736,Location 84,Location 58,9363,Location 84 - Location 58,84,58,67,50510.91874,MAL.11b,SACU.4,MAL.11b-SACU.4
10737,Location 84,Location 17,9389,Location 84 - Location 17,84,17,93,64896.62252,Abv_swanston_180,SACU.4,Abv_swanston_180-SACU.4
10738,Location 84,Location 86,9307,Location 84 - Location 86,84,86,11,4322.385619,SBE.u,SACU.4,SBE.u-SACU.4
10739,Location 84,Location 15,9304,Location 84 - Location 15,84,15,8,4088.930886,5C,SACU.4,5C-SACU.4
10740,Location 84,Location 98,9401,Location 84 - Location 98,84,98,105,81940.5986,St62,SACU.4,St62-SACU.4
10741,Location 84,Location 59,9355,Location 84 - Location 59,84,59,59,50346.11803,MAL.12a,SACU.4,MAL.12a-SACU.4
10742,Location 84,Location 52,9348,Location 84 - Location 52,84,52,52,33633.20335,LPS.d,SACU.4,LPS.d-SACU.4
10743,Location 84,Location 1,9323,Location 84 - Location 1,84,1,27,16874.91118,1A,SACU.4,1A-SACU.4
10744,Location 84,Location 107,9301,Location 84 - Location 107,84,107,5,1620.223154,STMU.1,SACU.4,STMU.1-SACU.4
10745,Location 84,Location 77,9332,Location 84 - Location 77,84,77,36,21772.57064,SACD.1,SACU.4,SACD.1-SACU.4
10746,Location 84,Location 66,9352,Location 84 - Location 66,84,66,56,50222.38646,MAL.4,SACU.4,MAL.4-SACU.4
10747,Location 84,Location 14,9306,Location 84 - Location 14,84,14,10,4192.549442,5B,SACU.4,5B-SACU.4
10748,Location 84,Location 54,9354,Location 84 - Location 54,84,54,58,50290.49043,MAL.1,SACU.4,MAL.1-SACU.4
10749,Location 84,Location 18,9344,Location 84 - Location 18,84,18,48,30095.88021,YB_ToeDrain_Base,SACU.4,YB_ToeDrain_Base-SACU.4
10750,Location 84,Location 87,9393,Location 84 - Location 87,84,87,97,76290.33421,SBF.1,SACU.4,SBF.1-SACU.4
10751,Location 84,Location 64,9364,Location 84 - Location 64,84,64,68,50510.91874,MAL.18,SACU.4,MAL.18-SACU.4
10752,Location 84,Location 91,9402,Location 84 - Location 91,84,91,106,83501.49019,St51,SACU.4,St51-SACU.4
10753,Location 85,Location 95,9516,Location 85 - Location 95,85,95,108,81329.39228,St55,SBE.d,St55-SBE.d
10754,Location 85,Location 79,9453,Location 85 - Location 79,85,79,45,23465.83851,SACD.3,SBE.d,SACD.3-SBE.d
10755,Location 85,Location 78,9454,Location 85 - Location 78,85,78,46,23552.23187,SACD.2,SBE.d,SACD.2-SBE.d
10756,Location 85,Location 93,9515,Location 85 - Location 93,85,93,107,81321.77204,St53,SBE.d,St53-SBE.d
10757,Location 85,Location 83,9418,Location 85 - Location 83,85,83,10,4428.939734,SACU.3,SBE.d,SACU.3-SBE.d
10758,Location 85,Location 2,9436,Location 85 - Location 2,85,2,28,14692.16596,1B,SBE.d,1B-SBE.d
10759,Location 85,Location 20,9450,Location 85 - Location 20,85,20,42,20056.77864,BF.1,SBE.d,BF.1-SBE.d
10760,Location 85,Location 45,9495,Location 85 - Location 45,85,45,87,58138.07825,YBUS_I80_180_4,SBE.d,YBUS_I80_180_4-SBE.d
10761,Location 85,Location 47,9493,Location 85 - Location 47,85,47,85,58066.86257,YBUS_I80_180_6,SBE.d,YBUS_I80_180_6-SBE.d
10762,Location 85,Location 49,9492,Location 85 - Location 49,85,49,84,57950.02295,YBUS_I80_180_8,SBE.d,YBUS_I80_180_8-SBE.d
10763,Location 85,Location 37,9487,Location 85 - Location 37,85,37,79,57716.07447,YBUS_I80_180_13,SBE.d,YBUS_I80_180_13-SBE.d
10764,Location 85,Location 46,9496,Location 85 - Location 46,85,46,88,58138.07825,YBUS_I80_180_5,SBE.d,YBUS_I80_180_5-SBE.d
10765,Location 85,Location 22,9449,Location 85 - Location 22,85,22,41,19980.26157,BF.4,SBE.d,BF.4-SBE.d
10766,Location 85,Location 61,9480,Location 85 - Location 61,85,61,72,52390.09235,MAL.13,SBE.d,MAL.13-SBE.d
10767,Location 85,Location 34,9491,Location 85 - Location 34,85,34,83,57950.02295,YBUS_I80_180_10,SBE.d,YBUS_I80_180_10-SBE.d
10768,Location 85,Location 70,9478,Location 85 - Location 70,85,70,70,52331.83057,MAL.7b,SBE.d,MAL.7b-SBE.d
10769,Location 85,Location 82,9416,Location 85 - Location 82,85,82,8,4309.16838,SACU.2,SBE.d,SACU.2-SBE.d
10770,Location 85,Location 94,9518,Location 85 - Location 94,85,94,110,81357.10425,St54,SBE.d,St54-SBE.d
10771,Location 85,Location 48,9494,Location 85 - Location 48,85,48,86,58066.86257,YBUS_I80_180_7,SBE.d,YBUS_I80_180_7-SBE.d
10772,Location 85,Location 35,9489,Location 85 - Location 35,85,35,81,57829.76482,YBUS_I80_180_11,SBE.d,YBUS_I80_180_11-SBE.d
10773,Location 85,Location 29,9447,Location 85 - Location 29,85,29,39,19152.80467,CCH.2,SBE.d,CCH.2-SBE.d
10774,Location 85,Location 60,9474,Location 85 - Location 60,85,60,66,52276.39462,MAL.12b,SBE.d,MAL.12b-SBE.d
10775,Location 85,Location 91,9514,Location 85 - Location 91,85,91,106,81318.74497,St51,SBE.d,St51-SBE.d
10776,Location 85,Location 21,9451,Location 85 - Location 21,85,21,43,20063.16218,BF.2,SBE.d,BF.2-SBE.d
10777,Location 85,Location 14,9414,Location 85 - Location 14,85,14,6,2009.804222,5B,SBE.d,5B-SBE.d
10778,Location 85,Location 8,9426,Location 85 - Location 8,85,8,18,11429.97451,2D,SBE.d,2D-SBE.d
10779,Location 85,Location 92,9517,Location 85 - Location 92,85,92,109,81351.86437,St52,SBE.d,St52-SBE.d
10780,Location 85,Location 81,9415,Location 85 - Location 81,85,81,7,4309.16838,SACU.1,SBE.d,SACU.1-SBE.d
10781,Location 85,Location 5,9427,Location 85 - Location 5,85,5,19,11494.04368,2A,SBE.d,2A-SBE.d
10782,Location 85,Location 101,9510,Location 85 - Location 101,85,101,102,79726.75707,St65,SBE.d,St65-SBE.d
10783,Location 85,Location 71,9470,Location 85 - Location 71,85,71,62,52196.06571,MAL.8a,SBE.d,MAL.8a-SBE.d
10784,Location 85,Location 102,9509,Location 85 - Location 102,85,102,101,79719.24718,St66,SBE.d,St66-SBE.d
10785,Location 85,Location 110,9506,Location 85 - Location 110,85,110,98,74396.7648,Verona,SBE.d,Verona-SBE.d
10786,Location 85,Location 13,9413,Location 85 - Location 13,85,13,5,1985.444867,5A,SBE.d,5A-SBE.d
10787,Location 85,Location 50,9490,Location 85 - Location 50,85,50,82,57829.76482,YBUS_I80_180_9,SBE.d,YBUS_I80_180_9-SBE.d
10788,Location 85,Location 32,9429,Location 85 - Location 32,85,32,21,13975.7821,GEO.u,SBE.d,GEO.u-SBE.d
10789,Location 85,Location 27,9448,Location 85 - Location 27,85,27,40,19163.84697,CCH.1,SBE.d,CCH.1-SBE.d
10790,Location 85,Location 36,9486,Location 85 - Location 36,85,36,78,57716.07447,YBUS_I80_180_12,SBE.d,YBUS_I80_180_12-SBE.d
10791,Location 85,Location 55,9469,Location 85 - Location 55,85,55,61,52173.14739,MAL.10a,SBE.d,MAL.10a-SBE.d
10792,Location 85,Location 33,9499,Location 85 - Location 33,85,33,91,58263.86215,YBUS_I80_180_1,SBE.d,YBUS_I80_180_1-SBE.d
10793,Location 85,Location 89,9432,Location 85 - Location 89,85,89,24,14144.14154,SBGD.2,SBE.d,SBGD.2-SBE.d
10794,Location 85,Location 59,9468,Location 85 - Location 59,85,59,60,52142.159,MAL.12a,SBE.d,MAL.12a-SBE.d
10795,Location 85,Location 84,9417,Location 85 - Location 84,85,84,9,4418.084573,SACU.4,SBE.d,SACU.4-SBE.d
10796,Location 85,Location 44,9497,Location 85 - Location 44,85,44,89,58193.55795,YBUS_I80_180_3,SBE.d,YBUS_I80_180_3-SBE.d
10797,Location 85,Location 6,9428,Location 85 - Location 6,85,6,20,11505.54726,2B,SBE.d,2B-SBE.d
10798,Location 85,Location 23,9438,Location 85 - Location 23,85,23,30,18528.04219,YB_BCE,SBE.d,YB_BCE-SBE.d
10799,Location 85,Location 62,9481,Location 85 - Location 62,85,62,73,52390.09235,MAL.14,SBE.d,MAL.14-SBE.d
10800,Location 85,Location 10,9423,Location 85 - Location 10,85,10,15,7361.230909,3B,SBE.d,3B-SBE.d
10801,Location 85,Location 85,9409,Location 85 - Location 85,85,85,1,0,SBE.d,SBE.d,SBE.d-SBE.d
10802,Location 85,Location 103,9440,Location 85 - Location 103,85,103,32,18757.56599,STMD.1,SBE.d,STMD.1-SBE.d
10803,Location 85,Location 58,9476,Location 85 - Location 58,85,58,68,52306.9597,MAL.11b,SBE.d,MAL.11b-SBE.d
10804,Location 85,Location 7,9425,Location 85 - Location 7,85,7,17,11429.97451,2C,SBE.d,2C-SBE.d
10805,Location 85,Location 100,9508,Location 85 - Location 100,85,100,100,79714.20343,St64,SBE.d,St64-SBE.d
10806,Location 85,Location 73,9459,Location 85 - Location 73,85,73,51,34966.02606,MOK.d,SBE.d,MOK.d-SBE.d
10807,Location 85,Location 25,9437,Location 85 - Location 25,85,25,29,18503.46043,YB_BCW,SBE.d,YB_BCW-SBE.d
10808,Location 85,Location 43,9498,Location 85 - Location 43,85,43,90,58226.83328,YBUS_I80_180_2,SBE.d,YBUS_I80_180_2-SBE.d
10809,Location 85,Location 38,9488,Location 85 - Location 38,85,38,80,57716.07447,YBUS_I80_180_14,SBE.d,YBUS_I80_180_14-SBE.d
10810,Location 85,Location 31,9431,Location 85 - Location 31,85,31,23,14056.81227,GEO.d,SBE.d,GEO.d-SBE.d
10811,Location 85,Location 26,9445,Location 85 - Location 26,85,26,37,19056.91914,YB_BCW2,SBE.d,YB_BCW2-SBE.d
10812,Location 85,Location 77,9455,Location 85 - Location 77,85,77,47,23568.61161,SACD.1,SBE.d,SACD.1-SBE.d
10813,Location 85,Location 40,9484,Location 85 - Location 40,85,40,76,57439.63562,YBUS_I80_180_16,SBE.d,YBUS_I80_180_16-SBE.d
10814,Location 85,Location 72,9475,Location 85 - Location 72,85,72,67,52291.90583,MAL.8b,SBE.d,MAL.8b-SBE.d
10815,Location 85,Location 53,9460,Location 85 - Location 53,85,53,52,37964.30897,LPS.u,SBE.d,LPS.u-SBE.d
10816,Location 85,Location 24,9443,Location 85 - Location 24,85,24,35,19034.73532,YB_BCE2,SBE.d,YB_BCE2-SBE.d
10817,Location 85,Location 88,9504,Location 85 - Location 88,85,88,96,74002.10777,SBF.2,SBE.d,SBF.2-SBE.d
10818,Location 85,Location 41,9483,Location 85 - Location 41,85,41,75,57275.0352,YBUS_I80_180_17,SBE.d,YBUS_I80_180_17-SBE.d
10819,Location 85,Location 3,9433,Location 85 - Location 3,85,3,25,14585.80718,1C,SBE.d,1C-SBE.d
10820,Location 85,Location 86,9410,Location 85 - Location 86,85,86,2,95.69895428,SBE.u,SBE.d,SBE.u-SBE.d
10821,Location 85,Location 104,9439,Location 85 - Location 104,85,104,31,18746.89478,STMD.2,SBE.d,STMD.2-SBE.d
10822,Location 85,Location 9,9424,Location 85 - Location 9,85,9,16,7374.570368,3A,SBE.d,3A-SBE.d
10823,Location 85,Location 96,9519,Location 85 - Location 96,85,96,111,81361.09149,St56,SBE.d,St56-SBE.d
10824,Location 85,Location 90,9430,Location 85 - Location 90,85,90,22,14049.82376,SBGU.2,SBE.d,SBGU.2-SBE.d
10825,Location 85,Location 87,9505,Location 85 - Location 87,85,87,97,74107.58899,SBF.1,SBE.d,SBF.1-SBE.d
10826,Location 85,Location 18,9456,Location 85 - Location 18,85,18,48,25677.79564,YB_ToeDrain_Base,SBE.d,YB_ToeDrain_Base-SBE.d
10827,Location 85,Location 105,9442,Location 85 - Location 105,85,105,34,18853.51566,STMD.3,SBE.d,STMD.3-SBE.d
10828,Location 85,Location 16,9411,Location 85 - Location 16,85,16,3,1876.372891,5D,SBE.d,5D-SBE.d
10829,Location 85,Location 39,9485,Location 85 - Location 39,85,39,77,57555.79738,YBUS_I80_180_15,SBE.d,YBUS_I80_180_15-SBE.d
10830,Location 85,Location 75,9502,Location 85 - Location 75,85,75,94,71269.36479,RD22,SBE.d,RD22-SBE.d
10831,Location 85,Location 63,9479,Location 85 - Location 63,85,63,71,52353.65648,MAL.17,SBE.d,MAL.17-SBE.d
10832,Location 85,Location 67,9464,Location 85 - Location 67,85,67,56,51991.15114,MAL.5,SBE.d,MAL.5-SBE.d
10833,Location 85,Location 42,9482,Location 85 - Location 42,85,42,74,57180.02978,YBUS_I80_180_18,SBE.d,YBUS_I80_180_18-SBE.d
10834,Location 85,Location 4,9434,Location 85 - Location 4,85,4,26,14602.99544,1D,SBE.d,1D-SBE.d
10835,Location 85,Location 15,9412,Location 85 - Location 15,85,15,4,1906.185666,5C,SBE.d,5C-SBE.d
10836,Location 85,Location 12,9422,Location 85 - Location 12,85,12,14,7259.641132,3D,SBE.d,3D-SBE.d
10837,Location 85,Location 80,9452,Location 85 - Location 80,85,80,44,23452.39558,SACD.4,SBE.d,SACD.4-SBE.d
10838,Location 85,Location 74,9458,Location 85 - Location 74,85,74,50,34860.14559,MOK.u,SBE.d,MOK.u-SBE.d
10839,Location 85,Location 52,9461,Location 85 - Location 52,85,52,53,38051.28792,LPS.d,SBE.d,LPS.d-SBE.d
10840,Location 85,Location 57,9471,Location 85 - Location 57,85,57,63,52212.80286,MAL.11a,SBE.d,MAL.11a-SBE.d
10841,Location 85,Location 69,9472,Location 85 - Location 69,85,69,64,52232.77628,MAL.7a,SBE.d,MAL.7a-SBE.d
10842,Location 85,Location 108,9420,Location 85 - Location 108,85,108,12,4768.672465,STMU.2,SBE.d,STMU.2-SBE.d
10843,Location 85,Location 66,9465,Location 85 - Location 66,85,66,57,52018.42743,MAL.4,SBE.d,MAL.4-SBE.d
10844,Location 85,Location 54,9467,Location 85 - Location 54,85,54,59,52086.53139,MAL.1,SBE.d,MAL.1-SBE.d
10845,Location 85,Location 112,9503,Location 85 - Location 112,85,112,95,71290.00013,Yolo Bypass @ I5,SBE.d,Yolo Bypass @ I5-SBE.d
10846,Location 85,Location 51,9500,Location 85 - Location 51,85,51,92,58283.79626,I80_1,SBE.d,I80_1-SBE.d
10847,Location 85,Location 17,9501,Location 85 - Location 17,85,17,93,60478.53795,Abv_swanston_180,SBE.d,Abv_swanston_180-SBE.d
