Name,OriginID,DestinationID,Total_Length_m
Blw_IrvineFinch - Butte1,40,56,119254.5377
Blw_IrvineFinch - BattleCk1_2014,40,27,119485.6527
Blw_IrvineFinch - BattleCk2,40,28,120606.4743
Blw_IrvineFinch - BattleCk_Bridge,40,23,121053.4516
Blw_IrvineFinch - BattleCk2_2014,40,29,121985.6369
Blw_IrvineFinch - BattleCk1,40,26,122354.6986
Blw_IrvineFinch - BattleCk250BlwFL,40,30,122604.0956
Blw_IrvineFinch - BattleCk_CNFH,40,24,122715.6278
Blw_IrvineFinch - BattleCk_RST_Rel,40,25,122760.8322
Blw_IrvineFinch - AbvTisdale,40,9,125159.9325
Blw_IrvineFinch - BlwCowCr,40,47,126971.8961
Blw_IrvineFinch - Butte2,40,57,129851.9282
Blw_IrvineFinch - BlwTisdale,40,51,133150.6971
Blw_IrvineFinch - Blw_ClearCr,40,35,141684.47
Blw_IrvineFinch - Butte3,40,58,141906.8048
Blw_IrvineFinch - Butte4,40,59,143471.7129
Blw_IrvineFinch - Bonnyview_Rel,40,52,146638.8463
Blw_IrvineFinch - Bullock Bend,40,54,147519.7206
Blw_IrvineFinch - Blw_Cypress,40,36,150222.6077
Blw_IrvineFinch - Butte5,40,60,150265.2181
Blw_IrvineFinch - Hwy 44 Bridge,40,93,153944.892
Blw_IrvineFinch - BlwChinaBend,40,46,154185.9702
Blw_IrvineFinch - Caldwell Park_Rel,40,63,157462.026
Blw_IrvineFinch - Butte6,40,61,160688.0738
Blw_IrvineFinch - Abv_FremontWeir,40,3,162340.4851
Blw_IrvineFinch - Blw_FRConf,40,37,162340.4851
Blw_IrvineFinch - Blw_FremontWeir,40,38,162340.4851
Blw_IrvineFinch - KnaggsRanch_Rel,40,98,169901.711
Blw_IrvineFinch - KnaggsRanch_BlwRel,40,97,170010.1458
Blw_IrvineFinch - KnightsLanding,40,100,171255.1286
Blw_IrvineFinch - Knights_RST,40,99,172724.7454
Blw_IrvineFinch - BC_Beach,40,33,173030.2582
Blw_IrvineFinch - YB_OldRiverRd,40,142,173160.0433
Blw_IrvineFinch - KnightsLandingBr,40,101,173841.4338
Blw_IrvineFinch - YB_LeveeMarker,40,139,189079.6771
Blw_IrvineFinch - StarBend,40,129,190851.2891
Blw_IrvineFinch - AR_Mouth,40,17,193997.9746
Blw_IrvineFinch - TowerBridge,40,138,195443.4483
Blw_IrvineFinch - I80_Br,40,95,196698.4811
Blw_IrvineFinch - YB_LisbonWeir,40,141,196997.5508
Blw_IrvineFinch - FR Boyds Release,40,78,197160.6456
Blw_IrvineFinch - BoydsPump,40,53,197398.2221
Blw_IrvineFinch - SacTrawl1,40,122,200444.4379
Blw_IrvineFinch - AR_Upstream_Hwy80,40,20,200730.5497
Blw_IrvineFinch - SacTrawl2,40,123,200794.702
Blw_IrvineFinch - ShanghaiBend,40,124,201901.3515
Blw_IrvineFinch - AR_Downstream_WattAve,40,16,208013.4745
Blw_IrvineFinch - ToeDrainRST,40,137,211669.3664
Blw_IrvineFinch - Freeport Div.,40,80,214255.1926
Blw_IrvineFinch - FreeportBr,40,81,214255.1926
Blw_IrvineFinch - Freeport,40,79,215105.1652
Blw_IrvineFinch - ToeDrainBase,40,136,218716.7621
Blw_IrvineFinch - AR_RanchoCordova,40,18,219491.3074
Blw_IrvineFinch - SunsetPumps,40,131,225410.4856
Blw_IrvineFinch - AR_Sunrise_Ramp,40,19,226211.6303
Blw_IrvineFinch - YB_LibertyIsBase,40,140,227317.5239
Blw_IrvineFinch - Hood Release,40,90,227824.8547
Blw_IrvineFinch - Hood_RT,40,91,227968.9374
Blw_IrvineFinch - Lower Minor,40,102,228170.3874
Blw_IrvineFinch - Above_Hood,40,1,228633.5213
Blw_IrvineFinch - Hood,40,89,229333.2107
Blw_IrvineFinch - Nimbus Hatchery RW,40,118,229912.813
Blw_IrvineFinch - Hwy84Ferry,40,94,231555.2851
Blw_IrvineFinch - Blw_Hood,40,39,233068.5749
Blw_IrvineFinch - BaseSutterSteam,40,21,233409.1331
Blw_IrvineFinch - SR_Mouth,40,128,234908.3
Blw_IrvineFinch - RioVistaBr,40,121,235759.6194
Blw_IrvineFinch - Blw_Sutter,40,44,236052.5755
Blw_IrvineFinch - SutterSlough,40,133,236552.3491
Blw_IrvineFinch - MinerNorth,40,111,238190.5529
Blw_IrvineFinch - MinorBlwSutter,40,112,238837.3297
Blw_IrvineFinch - Blw_Steamboat,40,43,238912.3915
Blw_IrvineFinch - SteamboatSlough,40,130,239157.8758
Blw_IrvineFinch - CoxRiffle,40,70,239593.2063
Blw_IrvineFinch - SutterSteamJunc,40,134,242655.3549
Blw_IrvineFinch - Gridley_Rel,40,88,243182.6609
Blw_IrvineFinch - ThreeMile,40,135,244488.6685
Blw_IrvineFinch - DeckerIsland,40,71,247160.8987
Blw_IrvineFinch - DeltaCross_Channel,40,77,247774.8549
Blw_IrvineFinch - Georgiana_Slough,40,85,248339.5246
Blw_IrvineFinch - BlwGeorgiana,40,48,248503.9187
Blw_IrvineFinch - Mok_NF,40,113,251189.5213
Blw_IrvineFinch - SJ_JerseyPt,40,126,252505.4012
Blw_IrvineFinch - Mok_SF,40,115,252657.2128
Blw_IrvineFinch - AntiochBridge,40,15,258702.6309
Blw_IrvineFinch - Antioch,40,14,260171.3393
Blw_IrvineFinch - ChippsW,40,65,261512.2237
Blw_IrvineFinch - ChippsE,40,64,262028.6198
Blw_IrvineFinch - SJ_Dutch Slough,40,125,262780.6583
Blw_IrvineFinch - SouthofBW,40,127,263227.4442
Blw_IrvineFinch - Mok_NF_end,40,114,264119.4234
Blw_IrvineFinch - GeorgeMok,40,84,266393.9577
Blw_IrvineFinch - Mok_SF_end,40,117,267781.6464
Blw_IrvineFinch - Mok_SF_Blw_Hwy12,40,116,270119.5312
Blw_IrvineFinch - Old River,40,119,272325.9602
Blw_IrvineFinch - MiddleRiver,40,104,274867.7929
Blw_IrvineFinch - Benicia,40,34,282140.0332
Blw_IrvineFinch - GoldenGateE,40,86,337978.3856
Blw_IrvineFinch - GoldenGateW,40,87,338804.5516
Blw_Paynes_Ck - Blw_Paynes_Ck,41,41,0
Blw_Paynes_Ck - Adobe,41,10,7910.853503
Blw_Paynes_Ck - Abv_RBPP,41,5,15120.93441
Blw_Paynes_Ck - RedBluffDivDam,41,120,15120.93441
Blw_Paynes_Ck - JV_Glide,41,96,17735.55081
Blw_Paynes_Ck - Blw_Salt,41,42,19497.75922
Blw_Paynes_Ck - AntelopeConf,41,13,21254.21619
Blw_Paynes_Ck - Hunters,41,92,25992.07297
Blw_Paynes_Ck - Battle_Conf,41,22,31138.15857
Blw_Paynes_Ck - BattleCk4,41,32,32057.89683
Blw_Paynes_Ck - Mill_Ck_Conf,41,105,34697.60923
Blw_Paynes_Ck - BattleCk3,41,31,35135.96342
Blw_Paynes_Ck - MillCk3,41,110,35594.05079
Blw_Paynes_Ck - MillCk2,41,109,36744.87359
Blw_Paynes_Ck - BattleCk1_2014,41,27,37510.85286
Blw_Paynes_Ck - MillCk1.5,41,108,37945.928
Blw_Paynes_Ck - AntelopeCk2,41,12,38344.73229
Blw_Paynes_Ck - BattleCk2,41,28,38631.67443
Blw_Paynes_Ck - BattleCk_Bridge,41,23,39078.65172
Blw_Paynes_Ck - MillCk1,41,107,39546.79504
Blw_Paynes_Ck - BattleCk2_2014,41,29,40010.837
Blw_Paynes_Ck - MillCk_RST_Rel,41,106,40330.71446
Blw_Paynes_Ck - BattleCk1,41,26,40379.89868
Blw_Paynes_Ck - BattleCk250BlwFL,41,30,40629.29574
Blw_Paynes_Ck - BattleCk_CNFH,41,24,40740.82793
Blw_Paynes_Ck - BattleCk_RST_Rel,41,25,40786.03233
Blw_Paynes_Ck - AntelopeCk1,41,11,43070.30514
Blw_Paynes_Ck - BlwCowCr,41,47,44997.09621
Blw_Paynes_Ck - Abv_WoodsonBr,41,6,51527.2685
Blw_Paynes_Ck - DeerCk4,41,76,55969.2813
Blw_Paynes_Ck - Abv_Otter_Island,41,4,57350.38901
Blw_Paynes_Ck - DeerCk3,41,75,59026.08735
Blw_Paynes_Ck - DeerCk2,41,74,59321.60504
Blw_Paynes_Ck - Blw_ClearCr,41,35,59709.6701
Blw_Paynes_Ck - DeerCk1,41,73,63005.18661
Blw_Paynes_Ck - Bonnyview_Rel,41,52,64664.04643
Blw_Paynes_Ck - DeerCk_RST,41,72,67877.45402
Blw_Paynes_Ck - Blw_Cypress,41,36,68247.80784
Blw_Paynes_Ck - Hwy 44 Bridge,41,93,71970.09208
Blw_Paynes_Ck - GCID_abv,41,82,72655.13495
Blw_Paynes_Ck - GCID_blw,41,83,72655.13495
Blw_Paynes_Ck - Caldwell Park_Rel,41,63,75487.22609
Blw_Paynes_Ck - Blw_IrvineFinch,41,40,81974.79988
Blw_Paynes_Ck - BlwOrd,41,50,114666.7456
Blw_Paynes_Ck - ButteBr,41,62,132169.0599
Blw_Paynes_Ck - BlwButteBr,41,45,137853.1535
Blw_Paynes_Ck - Colusa AC3,41,67,144850.3943
Blw_Paynes_Ck - Colusa AC2,41,66,157600.221
Blw_Paynes_Ck - AbvColusaBrRT,41,8,161862.6317
Blw_Paynes_Ck - AbvColusaBr,41,7,168388.9516
Blw_Paynes_Ck - BlwMoulton,41,49,168388.9516
Blw_Paynes_Ck - Colusa BC2,41,68,179845.3617
Blw_Paynes_Ck - MeridanBr,41,103,185229.5005
Blw_Paynes_Ck - Colusa BC3,41,69,188847.1499
Blw_Paynes_Ck - Abv Grimes,41,2,195118.5724
Blw_Paynes_Ck - SutterBypass Weir2 RST,41,132,200739.2021
Blw_Paynes_Ck - Butte0.5,41,55,200784.5074
Blw_Paynes_Ck - Butte1,41,56,201229.3376
Blw_Paynes_Ck - AbvTisdale,41,9,207134.7324
Blw_Paynes_Ck - Butte2,41,57,211826.7281
Blw_Paynes_Ck - BlwTisdale,41,51,215125.497
Blw_Paynes_Ck - Butte3,41,58,223881.6047
Blw_Paynes_Ck - Butte4,41,59,225446.5128
Blw_Paynes_Ck - Bullock Bend,41,54,229494.5205
Blw_Paynes_Ck - Butte5,41,60,232240.018
Blw_Paynes_Ck - BlwChinaBend,41,46,236160.7701
Blw_Paynes_Ck - Butte6,41,61,242662.8737
Blw_Paynes_Ck - Abv_FremontWeir,41,3,244315.285
Blw_Paynes_Ck - Blw_FRConf,41,37,244315.285
Blw_Paynes_Ck - Blw_FremontWeir,41,38,244315.285
Blw_Paynes_Ck - KnaggsRanch_Rel,41,98,251876.5109
Blw_Paynes_Ck - KnaggsRanch_BlwRel,41,97,251984.9457
Blw_Paynes_Ck - KnightsLanding,41,100,253229.9285
Blw_Paynes_Ck - Knights_RST,41,99,254699.5453
Blw_Paynes_Ck - BC_Beach,41,33,255005.0581
Blw_Paynes_Ck - YB_OldRiverRd,41,142,255134.8432
Blw_Paynes_Ck - KnightsLandingBr,41,101,255816.2337
Blw_Paynes_Ck - YB_LeveeMarker,41,139,271054.477
Blw_Paynes_Ck - StarBend,41,129,272826.089
Blw_Paynes_Ck - AR_Mouth,41,17,275972.7745
Blw_Paynes_Ck - TowerBridge,41,138,277418.2482
Blw_Paynes_Ck - I80_Br,41,95,278673.281
Blw_Paynes_Ck - YB_LisbonWeir,41,141,278972.3507
Blw_Paynes_Ck - FR Boyds Release,41,78,279135.4455
Blw_Paynes_Ck - BoydsPump,41,53,279373.022
Blw_Paynes_Ck - SacTrawl1,41,122,282419.2378
Blw_Paynes_Ck - AR_Upstream_Hwy80,41,20,282705.3495
Blw_Paynes_Ck - SacTrawl2,41,123,282769.5019
Blw_Paynes_Ck - ShanghaiBend,41,124,283876.1513
Blw_Paynes_Ck - AR_Downstream_WattAve,41,16,289988.2744
Blw_Paynes_Ck - ToeDrainRST,41,137,293644.1663
Blw_Paynes_Ck - Freeport Div.,41,80,296229.9924
Blw_Paynes_Ck - FreeportBr,41,81,296229.9924
Blw_Paynes_Ck - Freeport,41,79,297079.9651
Blw_Paynes_Ck - ToeDrainBase,41,136,300691.562
Blw_Paynes_Ck - AR_RanchoCordova,41,18,301466.1072
Blw_Paynes_Ck - SunsetPumps,41,131,307385.2855
Blw_Paynes_Ck - AR_Sunrise_Ramp,41,19,308186.4302
Blw_Paynes_Ck - YB_LibertyIsBase,41,140,309292.3238
Blw_Paynes_Ck - Hood Release,41,90,309799.6545
Blw_Paynes_Ck - Hood_RT,41,91,309943.7373
Blw_Paynes_Ck - Lower Minor,41,102,310145.1873
Blw_Paynes_Ck - Above_Hood,41,1,310608.3211
Blw_Paynes_Ck - Hood,41,89,311308.0105
Blw_Paynes_Ck - Nimbus Hatchery RW,41,118,311887.6129
Blw_Paynes_Ck - Hwy84Ferry,41,94,313530.085
Blw_Paynes_Ck - Blw_Hood,41,39,315043.3748
Blw_Paynes_Ck - BaseSutterSteam,41,21,315383.933
Blw_Paynes_Ck - SR_Mouth,41,128,316883.0999
Blw_Paynes_Ck - RioVistaBr,41,121,317734.4193
Blw_Paynes_Ck - Blw_Sutter,41,44,318027.3753
Blw_Paynes_Ck - SutterSlough,41,133,318527.149
Blw_Paynes_Ck - MinerNorth,41,111,320165.3528
Blw_Paynes_Ck - MinorBlwSutter,41,112,320812.1296
Blw_Paynes_Ck - Blw_Steamboat,41,43,320887.1914
Blw_Paynes_Ck - SteamboatSlough,41,130,321132.6757
Blw_Paynes_Ck - CoxRiffle,41,70,321568.0062
Blw_Paynes_Ck - SutterSteamJunc,41,134,324630.1548
Blw_Paynes_Ck - Gridley_Rel,41,88,325157.4608
Blw_Paynes_Ck - ThreeMile,41,135,326463.4684
Blw_Paynes_Ck - DeckerIsland,41,71,329135.6986
Blw_Paynes_Ck - DeltaCross_Channel,41,77,329749.6548
Blw_Paynes_Ck - Georgiana_Slough,41,85,330314.3245
Blw_Paynes_Ck - BlwGeorgiana,41,48,330478.7186
Blw_Paynes_Ck - Mok_NF,41,113,333164.3212
Blw_Paynes_Ck - SJ_JerseyPt,41,126,334480.2011
Blw_Paynes_Ck - Mok_SF,41,115,334632.0127
Blw_Paynes_Ck - AntiochBridge,41,15,340677.4308
Blw_Paynes_Ck - Antioch,41,14,342146.1392
Blw_Paynes_Ck - ChippsW,41,65,343487.0236
Blw_Paynes_Ck - ChippsE,41,64,344003.4197
Blw_Paynes_Ck - SJ_Dutch Slough,41,125,344755.4582
Blw_Paynes_Ck - SouthofBW,41,127,345202.244
Blw_Paynes_Ck - Mok_NF_end,41,114,346094.2233
Blw_Paynes_Ck - GeorgeMok,41,84,348368.7576
Blw_Paynes_Ck - Mok_SF_end,41,117,349756.4463
Blw_Paynes_Ck - Mok_SF_Blw_Hwy12,41,116,352094.3311
Blw_Paynes_Ck - Old River,41,119,354300.7601
Blw_Paynes_Ck - MiddleRiver,41,104,356842.5928
Blw_Paynes_Ck - Benicia,41,34,364114.8331
Blw_Paynes_Ck - GoldenGateE,41,86,419953.1854
Blw_Paynes_Ck - GoldenGateW,41,87,420779.3515
Blw_Salt - Blw_Salt,42,42,0
Blw_Salt - AntelopeConf,42,13,1756.456977
Blw_Salt - JV_Glide,42,96,1762.208404
Blw_Salt - Abv_RBPP,42,5,4376.82481
Blw_Salt - RedBluffDivDam,42,120,4376.82481
Blw_Salt - Hunters,42,92,6494.313751
Blw_Salt - Adobe,42,10,11586.90571
Blw_Salt - Mill_Ck_Conf,42,105,15199.85001
Blw_Salt - MillCk3,42,110,16096.29157
Blw_Salt - MillCk2,42,109,17247.11437
Blw_Salt - MillCk1.5,42,108,18448.16878
Blw_Salt - AntelopeCk2,42,12,18846.97307
Blw_Salt - Blw_Paynes_Ck,42,41,19497.75922
Blw_Salt - MillCk1,42,107,20049.03582
Blw_Salt - MillCk_RST_Rel,42,106,20832.95524
Blw_Salt - AntelopeCk1,42,11,23572.54593
Blw_Salt - Abv_WoodsonBr,42,6,32029.50928
Blw_Salt - DeerCk4,42,76,36471.52209
Blw_Salt - Abv_Otter_Island,42,4,37852.62979
Blw_Salt - DeerCk3,42,75,39528.32814
Blw_Salt - DeerCk2,42,74,39823.84583
Blw_Salt - DeerCk1,42,73,43507.4274
Blw_Salt - DeerCk_RST,42,72,48379.6948
Blw_Salt - Battle_Conf,42,22,50635.91778
Blw_Salt - BattleCk4,42,32,51555.65605
Blw_Salt - GCID_abv,42,82,53157.37573
Blw_Salt - GCID_blw,42,83,53157.37573
Blw_Salt - BattleCk3,42,31,54633.72264
Blw_Salt - BattleCk1_2014,42,27,57008.61207
Blw_Salt - BattleCk2,42,28,58129.43365
Blw_Salt - BattleCk_Bridge,42,23,58576.41094
Blw_Salt - BattleCk2_2014,42,29,59508.59622
Blw_Salt - BattleCk1,42,26,59877.6579
Blw_Salt - BattleCk250BlwFL,42,30,60127.05496
Blw_Salt - BattleCk_CNFH,42,24,60238.58714
Blw_Salt - BattleCk_RST_Rel,42,25,60283.79155
Blw_Salt - Blw_IrvineFinch,42,40,62477.04067
Blw_Salt - BlwCowCr,42,47,64494.85542
Blw_Salt - Blw_ClearCr,42,35,79207.42932
Blw_Salt - Bonnyview_Rel,42,52,84161.80565
Blw_Salt - Blw_Cypress,42,36,87745.56706
Blw_Salt - Hwy 44 Bridge,42,93,91467.85129
Blw_Salt - Caldwell Park_Rel,42,63,94984.9853
Blw_Salt - BlwOrd,42,50,95168.98636
Blw_Salt - ButteBr,42,62,112671.3007
Blw_Salt - BlwButteBr,42,45,118355.3943
Blw_Salt - Colusa AC3,42,67,125352.6351
Blw_Salt - Colusa AC2,42,66,138102.4618
Blw_Salt - AbvColusaBrRT,42,8,142364.8724
Blw_Salt - AbvColusaBr,42,7,148891.1924
Blw_Salt - BlwMoulton,42,49,148891.1924
Blw_Salt - Colusa BC2,42,68,160347.6025
Blw_Salt - MeridanBr,42,103,165731.7413
Blw_Salt - Colusa BC3,42,69,169349.3907
Blw_Salt - Abv Grimes,42,2,175620.8132
Blw_Salt - SutterBypass Weir2 RST,42,132,181241.4429
Blw_Salt - Butte0.5,42,55,181286.7482
Blw_Salt - Butte1,42,56,181731.5784
Blw_Salt - AbvTisdale,42,9,187636.9732
Blw_Salt - Butte2,42,57,192328.9689
Blw_Salt - BlwTisdale,42,51,195627.7378
Blw_Salt - Butte3,42,58,204383.8455
Blw_Salt - Butte4,42,59,205948.7536
Blw_Salt - Bullock Bend,42,54,209996.7613
Blw_Salt - Butte5,42,60,212742.2588
Blw_Salt - BlwChinaBend,42,46,216663.0108
Blw_Salt - Butte6,42,61,223165.1144
Blw_Salt - Abv_FremontWeir,42,3,224817.5258
Blw_Salt - Blw_FRConf,42,37,224817.5258
Blw_Salt - Blw_FremontWeir,42,38,224817.5258
Blw_Salt - KnaggsRanch_Rel,42,98,232378.7516
Blw_Salt - KnaggsRanch_BlwRel,42,97,232487.1864
Blw_Salt - KnightsLanding,42,100,233732.1693
Blw_Salt - Knights_RST,42,99,235201.7861
Blw_Salt - BC_Beach,42,33,235507.2989
Blw_Salt - YB_OldRiverRd,42,142,235637.084
Blw_Salt - KnightsLandingBr,42,101,236318.4745
Blw_Salt - YB_LeveeMarker,42,139,251556.7178
Blw_Salt - StarBend,42,129,253328.3298
Blw_Salt - AR_Mouth,42,17,256475.0153
Blw_Salt - TowerBridge,42,138,257920.489
Blw_Salt - I80_Br,42,95,259175.5218
Blw_Salt - YB_LisbonWeir,42,141,259474.5915
Blw_Salt - FR Boyds Release,42,78,259637.6863
Blw_Salt - BoydsPump,42,53,259875.2628
Blw_Salt - SacTrawl1,42,122,262921.4786
Blw_Salt - AR_Upstream_Hwy80,42,20,263207.5903
Blw_Salt - SacTrawl2,42,123,263271.7427
Blw_Salt - ShanghaiBend,42,124,264378.3921
Blw_Salt - AR_Downstream_WattAve,42,16,270490.5152
Blw_Salt - ToeDrainRST,42,137,274146.4071
Blw_Salt - Freeport Div.,42,80,276732.2332
Blw_Salt - FreeportBr,42,81,276732.2332
Blw_Salt - Freeport,42,79,277582.2059
Blw_Salt - ToeDrainBase,42,136,281193.8028
Blw_Salt - AR_RanchoCordova,42,18,281968.348
Blw_Salt - SunsetPumps,42,131,287887.5263
Blw_Salt - AR_Sunrise_Ramp,42,19,288688.671
Blw_Salt - YB_LibertyIsBase,42,140,289794.5646
Blw_Salt - Hood Release,42,90,290301.8953
Blw_Salt - Hood_RT,42,91,290445.978
Blw_Salt - Lower Minor,42,102,290647.4281
Blw_Salt - Above_Hood,42,1,291110.5619
Blw_Salt - Hood,42,89,291810.2513
Blw_Salt - Nimbus Hatchery RW,42,118,292389.8536
Blw_Salt - Hwy84Ferry,42,94,294032.3257
Blw_Salt - Blw_Hood,42,39,295545.6156
Blw_Salt - BaseSutterSteam,42,21,295886.1738
Blw_Salt - SR_Mouth,42,128,297385.3407
Blw_Salt - RioVistaBr,42,121,298236.6601
Blw_Salt - Blw_Sutter,42,44,298529.6161
Blw_Salt - SutterSlough,42,133,299029.3897
Blw_Salt - MinerNorth,42,111,300667.5936
Blw_Salt - MinorBlwSutter,42,112,301314.3703
Blw_Salt - Blw_Steamboat,42,43,301389.4322
Blw_Salt - SteamboatSlough,42,130,301634.9165
Blw_Salt - CoxRiffle,42,70,302070.247
Blw_Salt - SutterSteamJunc,42,134,305132.3956
Blw_Salt - Gridley_Rel,42,88,305659.7016
Blw_Salt - ThreeMile,42,135,306965.7092
Blw_Salt - DeckerIsland,42,71,309637.9394
Blw_Salt - DeltaCross_Channel,42,77,310251.8956
Blw_Salt - Georgiana_Slough,42,85,310816.5653
Blw_Salt - BlwGeorgiana,42,48,310980.9594
Blw_Salt - Mok_NF,42,113,313666.562
Blw_Salt - SJ_JerseyPt,42,126,314982.4419
Blw_Salt - Mok_SF,42,115,315134.2535
Blw_Salt - AntiochBridge,42,15,321179.6716
Blw_Salt - Antioch,42,14,322648.3799
Blw_Salt - ChippsW,42,65,323989.2643
Blw_Salt - ChippsE,42,64,324505.6605
Blw_Salt - SJ_Dutch Slough,42,125,325257.699
Blw_Salt - SouthofBW,42,127,325704.4848
Blw_Salt - Mok_NF_end,42,114,326596.4641
Blw_Salt - GeorgeMok,42,84,328870.9984
Blw_Salt - Mok_SF_end,42,117,330258.6871
Blw_Salt - Mok_SF_Blw_Hwy12,42,116,332596.5719
Blw_Salt - Old River,42,119,334803.0009
Blw_Salt - MiddleRiver,42,104,337344.8336
Blw_Salt - Benicia,42,34,344617.0739
Blw_Salt - GoldenGateE,42,86,400455.4262
Blw_Salt - GoldenGateW,42,87,401281.5923
Blw_Steamboat - Blw_Steamboat,43,43,0
Blw_Steamboat - SteamboatSlough,43,130,1535.7603
Blw_Steamboat - Blw_Sutter,43,44,2859.816047
Blw_Steamboat - SutterSlough,43,133,4151.474905
Blw_Steamboat - Blw_Hood,43,39,5843.816576
Blw_Steamboat - SutterSteamJunc,43,134,8125.567768
Blw_Steamboat - DeltaCross_Channel,43,77,8862.463379
Blw_Steamboat - Georgiana_Slough,43,85,9427.133096
Blw_Steamboat - Hood,43,89,9579.180849
Blw_Steamboat - BlwGeorgiana,43,48,9591.527192
Blw_Steamboat - Above_Hood,43,1,10278.87026
Blw_Steamboat - MinorBlwSutter,43,112,10521.66803
Blw_Steamboat - MinerNorth,43,111,10615.5351
Blw_Steamboat - Hood_RT,43,91,10943.45413
Blw_Steamboat - Hood Release,43,90,11087.53686
Blw_Steamboat - Mok_NF,43,113,12277.12983
Blw_Steamboat - Mok_SF,43,115,13744.82129
Blw_Steamboat - BaseSutterSteam,43,21,18278.45829
Blw_Steamboat - Hwy84Ferry,43,94,20132.30632
Blw_Steamboat - Lower Minor,43,102,20635.70062
Blw_Steamboat - SR_Mouth,43,128,21757.6102
Blw_Steamboat - RioVistaBr,43,121,22608.92958
Blw_Steamboat - YB_LibertyIsBase,43,140,23305.18451
Blw_Steamboat - Freeport,43,79,23807.22627
Blw_Steamboat - Freeport Div.,43,80,24657.19895
Blw_Steamboat - FreeportBr,43,81,24657.19895
Blw_Steamboat - Mok_NF_end,43,114,25207.03188
Blw_Steamboat - GeorgeMok,43,84,28239.73536
Blw_Steamboat - Mok_SF_end,43,117,28869.25492
Blw_Steamboat - ToeDrainBase,43,136,30089.32586
Blw_Steamboat - SouthofBW,43,127,30223.88
Blw_Steamboat - Mok_SF_Blw_Hwy12,43,116,31207.13971
Blw_Steamboat - ThreeMile,43,135,31337.97868
Blw_Steamboat - DeckerIsland,43,71,34010.20887
Blw_Steamboat - ToeDrainRST,43,137,37136.72157
Blw_Steamboat - SacTrawl2,43,123,38117.6895
Blw_Steamboat - SacTrawl1,43,122,38467.95361
Blw_Steamboat - SJ_JerseyPt,43,126,39354.71137
Blw_Steamboat - I80_Br,43,95,42213.91038
Blw_Steamboat - TowerBridge,43,138,43468.94319
Blw_Steamboat - AntiochBridge,43,15,45551.9411
Blw_Steamboat - AR_Mouth,43,17,45721.01522
Blw_Steamboat - Antioch,43,14,47020.64944
Blw_Steamboat - ChippsW,43,65,48361.53383
Blw_Steamboat - ChippsE,43,64,48877.92998
Blw_Steamboat - SJ_Dutch Slough,43,125,49629.96845
Blw_Steamboat - YB_LisbonWeir,43,141,51808.53716
Blw_Steamboat - AR_Upstream_Hwy80,43,20,52453.59025
Blw_Steamboat - Old River,43,119,56341.30579
Blw_Steamboat - MiddleRiver,43,104,57497.49208
Blw_Steamboat - YB_LeveeMarker,43,139,59726.4109
Blw_Steamboat - AR_Downstream_WattAve,43,16,59736.51512
Blw_Steamboat - Benicia,43,34,68989.34339
Blw_Steamboat - AR_RanchoCordova,43,18,71214.34796
Blw_Steamboat - YB_OldRiverRd,43,142,75646.04467
Blw_Steamboat - Abv_FremontWeir,43,3,76571.9064
Blw_Steamboat - Blw_FRConf,43,37,76571.9064
Blw_Steamboat - Blw_FremontWeir,43,38,76571.9064
Blw_Steamboat - AR_Sunrise_Ramp,43,19,77934.67092
Blw_Steamboat - Butte6,43,61,78224.31774
Blw_Steamboat - KnaggsRanch_BlwRel,43,97,78795.94224
Blw_Steamboat - KnaggsRanch_Rel,43,98,78904.37702
Blw_Steamboat - Nimbus Hatchery RW,43,118,81635.85357
Blw_Steamboat - BC_Beach,43,33,88404.79914
Blw_Steamboat - Butte5,43,60,88647.17337
Blw_Steamboat - Knights_RST,43,99,90061.04407
Blw_Steamboat - KnightsLandingBr,43,101,93358.23922
Blw_Steamboat - KnightsLanding,43,100,95944.54437
Blw_Steamboat - Butte4,43,59,96558.74503
Blw_Steamboat - Butte3,43,58,98123.65309
Blw_Steamboat - StarBend,43,129,106225.83
Blw_Steamboat - Butte2,43,57,110178.5297
Blw_Steamboat - FR Boyds Release,43,78,112535.1866
Blw_Steamboat - BoydsPump,43,53,112772.7631
Blw_Steamboat - BlwChinaBend,43,46,113013.7028
Blw_Steamboat - ShanghaiBend,43,124,117275.8924
Blw_Steamboat - Bullock Bend,43,54,119679.9524
Blw_Steamboat - AbvTisdale,43,9,120149.025
Blw_Steamboat - Butte1,43,56,120775.9202
Blw_Steamboat - Butte0.5,43,55,121220.7504
Blw_Steamboat - SutterBypass Weir2 RST,43,132,121266.0557
Blw_Steamboat - BlwTisdale,43,51,124574.0355
Blw_Steamboat - GoldenGateE,43,86,124827.6957
Blw_Steamboat - GoldenGateW,43,87,125653.8618
Blw_Steamboat - Abv Grimes,43,2,132165.185
Blw_Steamboat - Colusa BC3,43,69,138436.6075
Blw_Steamboat - SunsetPumps,43,131,140785.0265
Blw_Steamboat - MeridanBr,43,103,142054.2569
Blw_Steamboat - Colusa BC2,43,68,143987.596
Blw_Steamboat - AbvColusaBr,43,7,152498.2398
Blw_Steamboat - BlwMoulton,43,49,152498.2398
Blw_Steamboat - CoxRiffle,43,70,154967.7472
Blw_Steamboat - Gridley_Rel,43,88,158557.2018
Blw_Steamboat - AbvColusaBrRT,43,8,159024.5597
Blw_Steamboat - Colusa AC2,43,66,163286.9704
