Name,OriginID,DestinationID,Total_Length_m
AR_Mouth - Colusa BC2,17,68,99073.17908
AR_Mouth - Old River,17,119,103244.6899
AR_Mouth - MiddleRiver,17,104,104400.8762
AR_Mouth - MeridanBr,17,103,104457.3179
AR_Mouth - AbvColusaBr,17,7,107583.8229
AR_Mouth - BlwMoulton,17,49,107583.8229
AR_Mouth - Colusa BC3,17,69,108074.9672
AR_Mouth - Abv Grimes,17,2,109141.4836
AR_Mouth - CoxRiffle,17,70,110053.3303
AR_Mouth - Benicia,17,34,113420.0826
AR_Mouth - Gridley_Rel,17,88,113642.785
AR_Mouth - AbvColusaBrRT,17,8,114110.1428
AR_Mouth - YB_OldRiverRd,17,142,114855.5425
AR_Mouth - KnaggsRanch_BlwRel,17,97,118005.4401
AR_Mouth - KnaggsRanch_Rel,17,98,118113.8749
AR_Mouth - Colusa AC2,17,66,118372.5535
AR_Mouth - Colusa AC3,17,67,131122.3802
AR_Mouth - BlwButteBr,17,45,138119.621
AR_Mouth - ButteBr,17,62,143803.7146
AR_Mouth - BlwOrd,17,50,161306.0289
AR_Mouth - GoldenGateE,17,86,169258.435
AR_Mouth - GoldenGateW,17,87,170084.601
AR_Mouth - Blw_IrvineFinch,17,40,193997.9746
AR_Mouth - GCID_abv,17,82,203317.6396
AR_Mouth - GCID_blw,17,83,203317.6396
AR_Mouth - Abv_Otter_Island,17,4,218622.3855
AR_Mouth - Abv_WoodsonBr,17,6,224445.506
AR_Mouth - DeerCk4,17,76,229128.7653
AR_Mouth - DeerCk3,17,75,232185.5714
AR_Mouth - DeerCk2,17,74,232481.0891
AR_Mouth - DeerCk1,17,73,236164.6706
AR_Mouth - DeerCk_RST,17,72,241036.938
AR_Mouth - Mill_Ck_Conf,17,105,241275.1653
AR_Mouth - MillCk3,17,110,243006.1787
AR_Mouth - MillCk2,17,109,244224.1115
AR_Mouth - MillCk1.5,17,108,247870.4042
AR_Mouth - MillCk1,17,107,249471.2712
AR_Mouth - Hunters,17,92,249980.7015
AR_Mouth - MillCk_RST_Rel,17,106,250255.1907
AR_Mouth - AntelopeConf,17,13,254718.5583
AR_Mouth - Blw_Salt,17,42,256475.0153
AR_Mouth - JV_Glide,17,96,258237.2237
AR_Mouth - AntelopeCk2,17,12,258357.6042
AR_Mouth - Abv_RBPP,17,5,260851.8401
AR_Mouth - RedBluffDivDam,17,120,260851.8401
AR_Mouth - AntelopeCk1,17,11,263083.177
AR_Mouth - Adobe,17,10,268061.921
AR_Mouth - Blw_Paynes_Ck,17,41,275972.7745
AR_Mouth - Battle_Conf,17,22,307110.9331
AR_Mouth - BattleCk4,17,32,308030.6713
AR_Mouth - BattleCk3,17,31,311108.7379
AR_Mouth - BattleCk1_2014,17,27,313483.6274
AR_Mouth - BattleCk2,17,28,314604.4489
AR_Mouth - BattleCk_Bridge,17,23,315051.4262
AR_Mouth - BattleCk2_2014,17,29,315983.6115
AR_Mouth - BattleCk1,17,26,316352.6732
AR_Mouth - BattleCk250BlwFL,17,30,316602.0703
AR_Mouth - BattleCk_CNFH,17,24,316713.6024
AR_Mouth - BattleCk_RST_Rel,17,25,316758.8068
AR_Mouth - BlwCowCr,17,47,320969.8707
AR_Mouth - Blw_ClearCr,17,35,335682.4446
AR_Mouth - Bonnyview_Rel,17,52,340636.8209
AR_Mouth - Blw_Cypress,17,36,344220.5824
AR_Mouth - Hwy 44 Bridge,17,93,347942.8666
AR_Mouth - Caldwell Park_Rel,17,63,351460.0006
AR_RanchoCordova - AR_RanchoCordova,18,18,0
AR_RanchoCordova - AR_Sunrise_Ramp,18,19,6720.322966
AR_RanchoCordova - Nimbus Hatchery RW,18,118,10421.50561
AR_RanchoCordova - AR_Downstream_WattAve,18,16,11477.83284
AR_RanchoCordova - AR_Upstream_Hwy80,18,20,18760.75771
AR_RanchoCordova - AR_Mouth,18,17,25493.33274
AR_RanchoCordova - TowerBridge,18,138,27745.40477
AR_RanchoCordova - I80_Br,18,95,29000.43757
AR_RanchoCordova - SacTrawl1,18,122,32746.39434
AR_RanchoCordova - SacTrawl2,18,123,33096.65846
AR_RanchoCordova - Freeport Div.,18,80,46557.14901
AR_RanchoCordova - FreeportBr,18,81,46557.14901
AR_RanchoCordova - Freeport,18,79,47407.12169
AR_RanchoCordova - Abv_FremontWeir,18,3,57150.82226
AR_RanchoCordova - Blw_FRConf,18,37,57150.82226
AR_RanchoCordova - Blw_FremontWeir,18,38,57150.82226
AR_RanchoCordova - Butte6,18,61,58803.23359
AR_RanchoCordova - Hood Release,18,90,60126.8111
AR_RanchoCordova - Hood_RT,18,91,60270.89383
AR_RanchoCordova - Above_Hood,18,1,60935.4777
AR_RanchoCordova - Hood,18,89,61635.16711
AR_RanchoCordova - Blw_Hood,18,39,65370.53138
AR_RanchoCordova - Blw_Sutter,18,44,68354.53191
AR_RanchoCordova - SutterSlough,18,133,68854.30552
AR_RanchoCordova - BC_Beach,18,33,68983.71499
AR_RanchoCordova - Butte5,18,60,69226.08923
AR_RanchoCordova - Knights_RST,18,99,70639.95993
AR_RanchoCordova - Blw_Steamboat,18,43,71214.34796
AR_RanchoCordova - SteamboatSlough,18,130,71459.83229
AR_RanchoCordova - KnightsLandingBr,18,101,73937.15507
AR_RanchoCordova - MinorBlwSutter,18,112,75224.49865
AR_RanchoCordova - MinerNorth,18,111,75318.36571
AR_RanchoCordova - KnightsLanding,18,100,76523.46022
AR_RanchoCordova - Butte4,18,59,77137.66088
AR_RanchoCordova - SutterSteamJunc,18,134,78049.63975
AR_RanchoCordova - Butte3,18,58,78702.56895
AR_RanchoCordova - Georgiana_Slough,18,85,80641.48105
AR_RanchoCordova - BlwGeorgiana,18,48,80805.87515
AR_RanchoCordova - Lower Minor,18,102,85338.53123
AR_RanchoCordova - StarBend,18,129,86804.74587
AR_RanchoCordova - YB_LibertyIsBase,18,140,88008.01512
AR_RanchoCordova - BaseSutterSteam,18,21,88202.53027
AR_RanchoCordova - Hwy84Ferry,18,94,90056.3783
AR_RanchoCordova - Butte2,18,57,90757.4456
AR_RanchoCordova - SR_Mouth,18,128,91681.68218
AR_RanchoCordova - RioVistaBr,18,121,92533.00157
AR_RanchoCordova - FR Boyds Release,18,78,93114.10241
AR_RanchoCordova - BoydsPump,18,53,93351.67891
AR_RanchoCordova - BlwChinaBend,18,46,93592.61868
AR_RanchoCordova - ToeDrainBase,18,136,94792.15647
AR_RanchoCordova - ShanghaiBend,18,124,97854.80821
AR_RanchoCordova - GeorgeMok,18,84,99454.08332
AR_RanchoCordova - Bullock Bend,18,54,100258.8683
AR_RanchoCordova - ThreeMile,18,135,101262.0507
AR_RanchoCordova - Butte1,18,56,101354.836
AR_RanchoCordova - Butte0.5,18,55,101799.6663
AR_RanchoCordova - ToeDrainRST,18,137,101839.5522
AR_RanchoCordova - SutterBypass Weir2 RST,18,132,101844.9716
AR_RanchoCordova - SouthofBW,18,127,102620.5969
AR_RanchoCordova - Mok_NF_end,18,114,102880.6749
AR_RanchoCordova - DeckerIsland,18,71,103934.2809
AR_RanchoCordova - SJ_JerseyPt,18,126,109278.7834
AR_RanchoCordova - Mok_SF_Blw_Hwy12,18,116,109649.8488
AR_RanchoCordova - Mok_SF_end,18,117,110429.6379
AR_RanchoCordova - BlwTisdale,18,51,114627.8918
AR_RanchoCordova - AntiochBridge,18,15,115476.0131
AR_RanchoCordova - Mok_NF,18,113,115810.5769
AR_RanchoCordova - YB_LisbonWeir,18,141,116511.3678
AR_RanchoCordova - Antioch,18,14,116944.7214
AR_RanchoCordova - Mok_SF,18,115,117597.9056
AR_RanchoCordova - ChippsW,18,65,118285.6058
AR_RanchoCordova - ChippsE,18,64,118802.002
AR_RanchoCordova - DeltaCross_Channel,18,77,119225.2434
AR_RanchoCordova - SJ_Dutch Slough,18,125,119554.0404
AR_RanchoCordova - SunsetPumps,18,131,121363.9424
AR_RanchoCordova - AbvTisdale,18,9,122618.6563
AR_RanchoCordova - YB_LeveeMarker,18,139,124429.2415
AR_RanchoCordova - Colusa BC2,18,68,124566.5118
AR_RanchoCordova - Old River,18,119,128738.0227
AR_RanchoCordova - MiddleRiver,18,104,129894.209
AR_RanchoCordova - MeridanBr,18,103,129950.6506
AR_RanchoCordova - AbvColusaBr,18,7,133077.1556
AR_RanchoCordova - BlwMoulton,18,49,133077.1556
AR_RanchoCordova - Colusa BC3,18,69,133568.3
AR_RanchoCordova - Abv Grimes,18,2,134634.8163
AR_RanchoCordova - CoxRiffle,18,70,135546.6631
AR_RanchoCordova - Benicia,18,34,138913.4154
AR_RanchoCordova - Gridley_Rel,18,88,139136.1177
AR_RanchoCordova - AbvColusaBrRT,18,8,139603.4756
AR_RanchoCordova - YB_OldRiverRd,18,142,140348.8753
AR_RanchoCordova - KnaggsRanch_BlwRel,18,97,143498.7728
AR_RanchoCordova - KnaggsRanch_Rel,18,98,143607.2076
AR_RanchoCordova - Colusa AC2,18,66,143865.8862
AR_RanchoCordova - Colusa AC3,18,67,156615.713
AR_RanchoCordova - BlwButteBr,18,45,163612.9538
AR_RanchoCordova - ButteBr,18,62,169297.0473
AR_RanchoCordova - BlwOrd,18,50,186799.3617
AR_RanchoCordova - GoldenGateE,18,86,194751.7677
AR_RanchoCordova - GoldenGateW,18,87,195577.9338
AR_RanchoCordova - Blw_IrvineFinch,18,40,219491.3074
AR_RanchoCordova - GCID_abv,18,82,228810.9723
AR_RanchoCordova - GCID_blw,18,83,228810.9723
AR_RanchoCordova - Abv_Otter_Island,18,4,244115.7182
AR_RanchoCordova - Abv_WoodsonBr,18,6,249938.8387
AR_RanchoCordova - DeerCk4,18,76,254622.098
AR_RanchoCordova - DeerCk3,18,75,257678.9041
AR_RanchoCordova - DeerCk2,18,74,257974.4218
AR_RanchoCordova - DeerCk1,18,73,261658.0034
AR_RanchoCordova - DeerCk_RST,18,72,266530.2708
AR_RanchoCordova - Mill_Ck_Conf,18,105,266768.498
AR_RanchoCordova - MillCk3,18,110,268499.5114
AR_RanchoCordova - MillCk2,18,109,269717.4442
AR_RanchoCordova - MillCk1.5,18,108,273363.7369
AR_RanchoCordova - MillCk1,18,107,274964.604
AR_RanchoCordova - Hunters,18,92,275474.0343
AR_RanchoCordova - MillCk_RST_Rel,18,106,275748.5234
AR_RanchoCordova - AntelopeConf,18,13,280211.8911
AR_RanchoCordova - Blw_Salt,18,42,281968.348
AR_RanchoCordova - JV_Glide,18,96,283730.5564
AR_RanchoCordova - AntelopeCk2,18,12,283850.9369
AR_RanchoCordova - Abv_RBPP,18,5,286345.1728
AR_RanchoCordova - RedBluffDivDam,18,120,286345.1728
AR_RanchoCordova - AntelopeCk1,18,11,288576.5098
AR_RanchoCordova - Adobe,18,10,293555.2537
AR_RanchoCordova - Blw_Paynes_Ck,18,41,301466.1072
AR_RanchoCordova - Battle_Conf,18,22,332604.2658
AR_RanchoCordova - BattleCk4,18,32,333524.0041
AR_RanchoCordova - BattleCk3,18,31,336602.0707
AR_RanchoCordova - BattleCk1_2014,18,27,338976.9601
AR_RanchoCordova - BattleCk2,18,28,340097.7817
AR_RanchoCordova - BattleCk_Bridge,18,23,340544.759
AR_RanchoCordova - BattleCk2_2014,18,29,341476.9443
AR_RanchoCordova - BattleCk1,18,26,341846.0059
AR_RanchoCordova - BattleCk250BlwFL,18,30,342095.403
AR_RanchoCordova - BattleCk_CNFH,18,24,342206.9352
AR_RanchoCordova - BattleCk_RST_Rel,18,25,342252.1396
AR_RanchoCordova - BlwCowCr,18,47,346463.2035
AR_RanchoCordova - Blw_ClearCr,18,35,361175.7773
AR_RanchoCordova - Bonnyview_Rel,18,52,366130.1537
AR_RanchoCordova - Blw_Cypress,18,36,369713.9151
AR_RanchoCordova - Hwy 44 Bridge,18,93,373436.1993
AR_RanchoCordova - Caldwell Park_Rel,18,63,376953.3333
AR_Sunrise_Ramp - AR_Sunrise_Ramp,19,19,0
AR_Sunrise_Ramp - Nimbus Hatchery RW,19,118,3701.182644
AR_Sunrise_Ramp - AR_RanchoCordova,19,18,6720.322966
AR_Sunrise_Ramp - AR_Downstream_WattAve,19,16,18198.1558
AR_Sunrise_Ramp - AR_Upstream_Hwy80,19,20,25481.08067
AR_Sunrise_Ramp - AR_Mouth,19,17,32213.6557
AR_Sunrise_Ramp - TowerBridge,19,138,34465.72774
AR_Sunrise_Ramp - I80_Br,19,95,35720.76054
AR_Sunrise_Ramp - SacTrawl1,19,122,39466.71731
AR_Sunrise_Ramp - SacTrawl2,19,123,39816.98142
AR_Sunrise_Ramp - Freeport Div.,19,80,53277.47198
AR_Sunrise_Ramp - FreeportBr,19,81,53277.47198
AR_Sunrise_Ramp - Freeport,19,79,54127.44465
AR_Sunrise_Ramp - Abv_FremontWeir,19,3,63871.14522
AR_Sunrise_Ramp - Blw_FRConf,19,37,63871.14522
AR_Sunrise_Ramp - Blw_FremontWeir,19,38,63871.14522
AR_Sunrise_Ramp - Butte6,19,61,65523.55656
AR_Sunrise_Ramp - Hood Release,19,90,66847.13407
AR_Sunrise_Ramp - Hood_RT,19,91,66991.21679
AR_Sunrise_Ramp - Above_Hood,19,1,67655.80067
AR_Sunrise_Ramp - Hood,19,89,68355.49007
AR_Sunrise_Ramp - Blw_Hood,19,39,72090.85435
AR_Sunrise_Ramp - Blw_Sutter,19,44,75074.85488
AR_Sunrise_Ramp - SutterSlough,19,133,75574.62848
AR_Sunrise_Ramp - BC_Beach,19,33,75704.03796
AR_Sunrise_Ramp - Butte5,19,60,75946.41219
AR_Sunrise_Ramp - Knights_RST,19,99,77360.28289
AR_Sunrise_Ramp - Blw_Steamboat,19,43,77934.67092
AR_Sunrise_Ramp - SteamboatSlough,19,130,78180.15525
AR_Sunrise_Ramp - KnightsLandingBr,19,101,80657.47804
AR_Sunrise_Ramp - MinorBlwSutter,19,112,81944.82161
AR_Sunrise_Ramp - MinerNorth,19,111,82038.68868
AR_Sunrise_Ramp - KnightsLanding,19,100,83243.78319
AR_Sunrise_Ramp - Butte4,19,59,83857.98385
AR_Sunrise_Ramp - SutterSteamJunc,19,134,84769.96272
AR_Sunrise_Ramp - Butte3,19,58,85422.89191
AR_Sunrise_Ramp - Georgiana_Slough,19,85,87361.80402
AR_Sunrise_Ramp - BlwGeorgiana,19,48,87526.19811
AR_Sunrise_Ramp - Lower Minor,19,102,92058.8542
AR_Sunrise_Ramp - StarBend,19,129,93525.06884
AR_Sunrise_Ramp - YB_LibertyIsBase,19,140,94728.33808
AR_Sunrise_Ramp - BaseSutterSteam,19,21,94922.85324
AR_Sunrise_Ramp - Hwy84Ferry,19,94,96776.70127
AR_Sunrise_Ramp - Butte2,19,57,97477.76856
AR_Sunrise_Ramp - SR_Mouth,19,128,98402.00515
AR_Sunrise_Ramp - RioVistaBr,19,121,99253.32454
AR_Sunrise_Ramp - FR Boyds Release,19,78,99834.42537
AR_Sunrise_Ramp - BoydsPump,19,53,100072.0019
AR_Sunrise_Ramp - BlwChinaBend,19,46,100312.9416
AR_Sunrise_Ramp - ToeDrainBase,19,136,101512.4794
AR_Sunrise_Ramp - ShanghaiBend,19,124,104575.1312
AR_Sunrise_Ramp - GeorgeMok,19,84,106174.4063
AR_Sunrise_Ramp - Bullock Bend,19,54,106979.1912
AR_Sunrise_Ramp - ThreeMile,19,135,107982.3736
AR_Sunrise_Ramp - Butte1,19,56,108075.159
AR_Sunrise_Ramp - Butte0.5,19,55,108519.9892
AR_Sunrise_Ramp - ToeDrainRST,19,137,108559.8752
AR_Sunrise_Ramp - SutterBypass Weir2 RST,19,132,108565.2946
AR_Sunrise_Ramp - SouthofBW,19,127,109340.9199
AR_Sunrise_Ramp - Mok_NF_end,19,114,109600.9978
AR_Sunrise_Ramp - DeckerIsland,19,71,110654.6038
AR_Sunrise_Ramp - SJ_JerseyPt,19,126,115999.1063
AR_Sunrise_Ramp - Mok_SF_Blw_Hwy12,19,116,116370.1718
AR_Sunrise_Ramp - Mok_SF_end,19,117,117149.9609
AR_Sunrise_Ramp - BlwTisdale,19,51,121348.2147
AR_Sunrise_Ramp - AntiochBridge,19,15,122196.3361
AR_Sunrise_Ramp - Mok_NF,19,113,122530.8999
AR_Sunrise_Ramp - YB_LisbonWeir,19,141,123231.6907
AR_Sunrise_Ramp - Antioch,19,14,123665.0444
AR_Sunrise_Ramp - Mok_SF,19,115,124318.2285
AR_Sunrise_Ramp - ChippsW,19,65,125005.9288
AR_Sunrise_Ramp - ChippsE,19,64,125522.3249
AR_Sunrise_Ramp - DeltaCross_Channel,19,77,125945.5663
AR_Sunrise_Ramp - SJ_Dutch Slough,19,125,126274.3634
AR_Sunrise_Ramp - SunsetPumps,19,131,128084.2654
AR_Sunrise_Ramp - AbvTisdale,19,9,129338.9793
AR_Sunrise_Ramp - YB_LeveeMarker,19,139,131149.5645
AR_Sunrise_Ramp - Colusa BC2,19,68,131286.8348
AR_Sunrise_Ramp - Old River,19,119,135458.3456
AR_Sunrise_Ramp - MiddleRiver,19,104,136614.5319
AR_Sunrise_Ramp - MeridanBr,19,103,136670.9736
AR_Sunrise_Ramp - AbvColusaBr,19,7,139797.4786
AR_Sunrise_Ramp - BlwMoulton,19,49,139797.4786
AR_Sunrise_Ramp - Colusa BC3,19,69,140288.623
AR_Sunrise_Ramp - Abv Grimes,19,2,141355.1393
AR_Sunrise_Ramp - CoxRiffle,19,70,142266.986
AR_Sunrise_Ramp - Benicia,19,34,145633.7383
AR_Sunrise_Ramp - Gridley_Rel,19,88,145856.4407
AR_Sunrise_Ramp - AbvColusaBrRT,19,8,146323.7985
AR_Sunrise_Ramp - YB_OldRiverRd,19,142,147069.1982
AR_Sunrise_Ramp - KnaggsRanch_BlwRel,19,97,150219.0958
AR_Sunrise_Ramp - KnaggsRanch_Rel,19,98,150327.5306
AR_Sunrise_Ramp - Colusa AC2,19,66,150586.2092
AR_Sunrise_Ramp - Colusa AC3,19,67,163336.0359
AR_Sunrise_Ramp - BlwButteBr,19,45,170333.2767
AR_Sunrise_Ramp - ButteBr,19,62,176017.3703
AR_Sunrise_Ramp - BlwOrd,19,50,193519.6846
AR_Sunrise_Ramp - GoldenGateE,19,86,201472.0907
AR_Sunrise_Ramp - GoldenGateW,19,87,202298.2567
AR_Sunrise_Ramp - Blw_IrvineFinch,19,40,226211.6303
AR_Sunrise_Ramp - GCID_abv,19,82,235531.2953
AR_Sunrise_Ramp - GCID_blw,19,83,235531.2953
AR_Sunrise_Ramp - Abv_Otter_Island,19,4,250836.0412
AR_Sunrise_Ramp - Abv_WoodsonBr,19,6,256659.1617
AR_Sunrise_Ramp - DeerCk4,19,76,261342.421
AR_Sunrise_Ramp - DeerCk3,19,75,264399.2271
AR_Sunrise_Ramp - DeerCk2,19,74,264694.7448
AR_Sunrise_Ramp - DeerCk1,19,73,268378.3263
AR_Sunrise_Ramp - DeerCk_RST,19,72,273250.5937
AR_Sunrise_Ramp - Mill_Ck_Conf,19,105,273488.821
AR_Sunrise_Ramp - MillCk3,19,110,275219.8344
AR_Sunrise_Ramp - MillCk2,19,109,276437.7672
AR_Sunrise_Ramp - MillCk1.5,19,108,280084.0599
AR_Sunrise_Ramp - MillCk1,19,107,281684.9269
AR_Sunrise_Ramp - Hunters,19,92,282194.3572
AR_Sunrise_Ramp - MillCk_RST_Rel,19,106,282468.8464
AR_Sunrise_Ramp - AntelopeConf,19,13,286932.214
AR_Sunrise_Ramp - Blw_Salt,19,42,288688.671
AR_Sunrise_Ramp - JV_Glide,19,96,290450.8794
AR_Sunrise_Ramp - AntelopeCk2,19,12,290571.2599
AR_Sunrise_Ramp - Abv_RBPP,19,5,293065.4958
AR_Sunrise_Ramp - RedBluffDivDam,19,120,293065.4958
AR_Sunrise_Ramp - AntelopeCk1,19,11,295296.8328
AR_Sunrise_Ramp - Adobe,19,10,300275.5767
AR_Sunrise_Ramp - Blw_Paynes_Ck,19,41,308186.4302
AR_Sunrise_Ramp - Battle_Conf,19,22,339324.5888
AR_Sunrise_Ramp - BattleCk4,19,32,340244.327
AR_Sunrise_Ramp - BattleCk3,19,31,343322.3936
AR_Sunrise_Ramp - BattleCk1_2014,19,27,345697.2831
AR_Sunrise_Ramp - BattleCk2,19,28,346818.1046
AR_Sunrise_Ramp - BattleCk_Bridge,19,23,347265.0819
AR_Sunrise_Ramp - BattleCk2_2014,19,29,348197.2672
AR_Sunrise_Ramp - BattleCk1,19,26,348566.3289
AR_Sunrise_Ramp - BattleCk250BlwFL,19,30,348815.726
AR_Sunrise_Ramp - BattleCk_CNFH,19,24,348927.2581
AR_Sunrise_Ramp - BattleCk_RST_Rel,19,25,348972.4625
AR_Sunrise_Ramp - BlwCowCr,19,47,353183.5264
AR_Sunrise_Ramp - Blw_ClearCr,19,35,367896.1003
AR_Sunrise_Ramp - Bonnyview_Rel,19,52,372850.4766
AR_Sunrise_Ramp - Blw_Cypress,19,36,376434.2381
AR_Sunrise_Ramp - Hwy 44 Bridge,19,93,380156.5223
AR_Sunrise_Ramp - Caldwell Park_Rel,19,63,383673.6563
AR_Upstream_Hwy80 - AR_Upstream_Hwy80,20,20,0
AR_Upstream_Hwy80 - AR_Mouth,20,17,6732.57503
AR_Upstream_Hwy80 - AR_Downstream_WattAve,20,16,7282.924872
AR_Upstream_Hwy80 - TowerBridge,20,138,8984.647061
AR_Upstream_Hwy80 - I80_Br,20,95,10239.67987
AR_Upstream_Hwy80 - SacTrawl1,20,122,13985.63664
AR_Upstream_Hwy80 - SacTrawl2,20,123,14335.90075
AR_Upstream_Hwy80 - AR_RanchoCordova,20,18,18760.75771
AR_Upstream_Hwy80 - AR_Sunrise_Ramp,20,19,25481.08067
AR_Upstream_Hwy80 - Freeport Div.,20,80,27796.3913
AR_Upstream_Hwy80 - FreeportBr,20,81,27796.3913
AR_Upstream_Hwy80 - Freeport,20,79,28646.36398
AR_Upstream_Hwy80 - Nimbus Hatchery RW,20,118,29182.26332
AR_Upstream_Hwy80 - Abv_FremontWeir,20,3,38390.06455
AR_Upstream_Hwy80 - Blw_FRConf,20,37,38390.06455
AR_Upstream_Hwy80 - Blw_FremontWeir,20,38,38390.06455
AR_Upstream_Hwy80 - Butte6,20,61,40042.47588
AR_Upstream_Hwy80 - Hood Release,20,90,41366.05339
AR_Upstream_Hwy80 - Hood_RT,20,91,41510.13612
AR_Upstream_Hwy80 - Above_Hood,20,1,42174.71999
AR_Upstream_Hwy80 - Hood,20,89,42874.4094
AR_Upstream_Hwy80 - Blw_Hood,20,39,46609.77367
AR_Upstream_Hwy80 - Blw_Sutter,20,44,49593.7742
AR_Upstream_Hwy80 - SutterSlough,20,133,50093.54781
AR_Upstream_Hwy80 - BC_Beach,20,33,50222.95729
AR_Upstream_Hwy80 - Butte5,20,60,50465.33152
AR_Upstream_Hwy80 - Knights_RST,20,99,51879.20222
AR_Upstream_Hwy80 - Blw_Steamboat,20,43,52453.59025
AR_Upstream_Hwy80 - SteamboatSlough,20,130,52699.07458
AR_Upstream_Hwy80 - KnightsLandingBr,20,101,55176.39737
AR_Upstream_Hwy80 - MinorBlwSutter,20,112,56463.74094
AR_Upstream_Hwy80 - MinerNorth,20,111,56557.608
AR_Upstream_Hwy80 - KnightsLanding,20,100,57762.70252
AR_Upstream_Hwy80 - Butte4,20,59,58376.90317
AR_Upstream_Hwy80 - SutterSteamJunc,20,134,59288.88205
AR_Upstream_Hwy80 - Butte3,20,58,59941.81124
AR_Upstream_Hwy80 - Georgiana_Slough,20,85,61880.72334
AR_Upstream_Hwy80 - BlwGeorgiana,20,48,62045.11744
AR_Upstream_Hwy80 - Lower Minor,20,102,66577.77352
AR_Upstream_Hwy80 - StarBend,20,129,68043.98816
AR_Upstream_Hwy80 - YB_LibertyIsBase,20,140,69247.25741
AR_Upstream_Hwy80 - BaseSutterSteam,20,21,69441.77257
AR_Upstream_Hwy80 - Hwy84Ferry,20,94,71295.6206
AR_Upstream_Hwy80 - Butte2,20,57,71996.68789
AR_Upstream_Hwy80 - SR_Mouth,20,128,72920.92448
AR_Upstream_Hwy80 - RioVistaBr,20,121,73772.24386
AR_Upstream_Hwy80 - FR Boyds Release,20,78,74353.3447
AR_Upstream_Hwy80 - BoydsPump,20,53,74590.9212
AR_Upstream_Hwy80 - BlwChinaBend,20,46,74831.86098
AR_Upstream_Hwy80 - ToeDrainBase,20,136,76031.39876
AR_Upstream_Hwy80 - ShanghaiBend,20,124,79094.0505
AR_Upstream_Hwy80 - GeorgeMok,20,84,80693.32561
AR_Upstream_Hwy80 - Bullock Bend,20,54,81498.11055
AR_Upstream_Hwy80 - ThreeMile,20,135,82501.29296
AR_Upstream_Hwy80 - Butte1,20,56,82594.07833
AR_Upstream_Hwy80 - Butte0.5,20,55,83038.90857
AR_Upstream_Hwy80 - ToeDrainRST,20,137,83078.79448
AR_Upstream_Hwy80 - SutterBypass Weir2 RST,20,132,83084.21389
AR_Upstream_Hwy80 - SouthofBW,20,127,83859.83918
AR_Upstream_Hwy80 - Mok_NF_end,20,114,84119.91717
AR_Upstream_Hwy80 - DeckerIsland,20,71,85173.52315
AR_Upstream_Hwy80 - SJ_JerseyPt,20,126,90518.02565
AR_Upstream_Hwy80 - Mok_SF_Blw_Hwy12,20,116,90889.09114
AR_Upstream_Hwy80 - Mok_SF_end,20,117,91668.88021
AR_Upstream_Hwy80 - BlwTisdale,20,51,95867.13407
AR_Upstream_Hwy80 - AntiochBridge,20,15,96715.25538
AR_Upstream_Hwy80 - Mok_NF,20,113,97049.81922
AR_Upstream_Hwy80 - YB_LisbonWeir,20,141,97750.61007
AR_Upstream_Hwy80 - Antioch,20,14,98183.96372
AR_Upstream_Hwy80 - Mok_SF,20,115,98837.14785
AR_Upstream_Hwy80 - ChippsW,20,65,99524.84811
AR_Upstream_Hwy80 - ChippsE,20,64,100041.2443
AR_Upstream_Hwy80 - DeltaCross_Channel,20,77,100464.4857
AR_Upstream_Hwy80 - SJ_Dutch Slough,20,125,100793.2827
AR_Upstream_Hwy80 - SunsetPumps,20,131,102603.1847
AR_Upstream_Hwy80 - AbvTisdale,20,9,103857.8986
AR_Upstream_Hwy80 - YB_LeveeMarker,20,139,105668.4838
AR_Upstream_Hwy80 - Colusa BC2,20,68,105805.7541
AR_Upstream_Hwy80 - Old River,20,119,109977.265
AR_Upstream_Hwy80 - MiddleRiver,20,104,111133.4513
